"id_evento","data_publicacao","fonte","titulo","pagina","municipio","localidade","tipo_camada","dimensao_analitica","tipo_relacao_variavel","codigo_variavel","nivel_criticidade","observacao","nota_analista","cod_loteamento","nivel_confianca_loteamento","papel_no_ciclo","id_caso_pressao","entra_ipst","relevancia_estrategica","data_classificacao","_qrt_aproximacao_variavel","_linha_suspeita","_arquivo","_qrt_data_edicao","_qrt_numero_edicao","_qrt_evento_id","_qrt_relevancia","_qrt_descricao_evento","_qrt_fonte_arquivo","_qrt_status_validacao","_qrt_data","_qrt_item","_qrt_resumo","_qrt_origem","_qrt_municipio_impactado","_qrt_tipo_abrangencia","_qrt_\xEF\xBB\xBF""id_evento"""
"TL_20260619_001","2026-06-19","Tribuna Liberal","Estado vistoria prédio do novo Poupatempo de Hortolândia","01/07","Hortolândia","Centro / Paço Municipal","GOVERNANCA","governanca_servicos_publicos","resposta_institucional","SMIDS_EXT","baixa","Técnicos do Estado vistoriaram novo prédio do Poupatempo (550m², 6 salas), ao lado do Paço Municipal; mudança prevista para este ano. Centralizará CIN, CNH, transferência de veículos e outros serviços.","Entrega/estruturação de serviço público. Impacto potencial em acesso a direitos e documentação, mas ação institucional geral; não puxada para vulnerabilidade por ausência de público vulnerável explícito na matéria.","MUNICIPAL","municipal","resposta","","nao","media","2026-06-19","entrega_servico_publico_centralizado","","2026_06_19_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260619_002","2026-06-19","Tribuna Liberal","Hortolândia faz ações para diminuir impacto do El Niño e eventos do clima","01/04","Hortolândia","Hortolândia","GOVERNANCA","infraestrutura_urbana","resposta_institucional","IU_RISCO_CLIMATICO","media","Prefeitura desenvolve Plano de Adaptação e Resiliência ao Clima diante do El Niño: limpeza de bueiros (av. Emancipação, Olívio Franceschini, Santana), remoção de famílias de áreas de risco, três microflorestas urbanas.","Governança preventiva. Territórios citados: microflorestas no Jd. Metropolitan, Santa Clara do Lago e Novo Ângulo; remoção de famílias de áreas de risco. Aproxima clima extremo + vulnerabilidade territorial; conversa com pressão futura, mas é ação pública, não dano consumado.","MUNICIPAL","municipal","resposta","","avaliar","media","2026-06-19","clima_extremo_vulnerabilidade_territorial_areas_de_risco","","2026_06_19_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260619_003","2026-06-19","Tribuna Liberal","Hortolândia entre municípios contemplados com kits de estiagem","01/03","Hortolândia","Hortolândia","GOVERNANCA","gestao_risco_defesa_civil","resposta_institucional","SMIDS_EXT","baixa","Defesa Civil do Estado distribuiu kits de estiagem a 71 municípios (Operação SP Sem Fogo), incluindo Hortolândia; 41 itens por conjunto para prevenção e combate a incêndios florestais.","Resposta institucional estadual com impacto municipal concreto (Hortolândia explicitamente beneficiada). Sem loteamento específico; nível municipal.","MUNICIPAL","municipal","resposta","","nao","baixa","2026-06-19","resposta_institucional_estadual_impacto_municipal","","2026_06_19_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260619_004","2026-06-19","Tribuna Liberal","Hortolândia realiza treinamento sobre sistema de emissão de nota (Giss On-Line)","04","Hortolândia","Hortolândia","GOVERNANCA","governanca_administrativa","modernizacao_institucional","GOV_DIGITAL","baixa","Treinamento gratuito sobre o Giss On-Line, que substituirá a NFS-e a partir de 01/07; 500 inscritos. 37,9 mil PJ e ~mil PF cadastradas usam a NFS-e.","Capacidade administrativa e digitalização. Mantido no corpus como ""Estado se modernizando""; sem peso social alto.","MUNICIPAL","municipal","resposta","","nao","baixa","2026-06-19","modernizacao_administrativa_digital","","2026_06_19_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260619_005","2026-06-19","Tribuna Liberal","2ª Fan Fest de Hortolândia muda de local no jogo desta sexta-feira","04","Hortolândia","Jardim Amanda / Jardim Santa Izabel","CONTEXTO","cultura_lazer","contexto_territorial","SMIDS_EXT","baixa","Fan Fest da Copa muda para área ao lado do Teatro Elizabeth Keller de Matos (Jd. Amanda); 3ª edição prevista no Centro de Eventos A Poderosa (Jd. Santa Izabel). 1ª edição reuniu 1.500 pessoas.","Não é vulnerabilidade nem resposta a pressão. Registrado pela territorialização: uso de equipamentos públicos no Jd. Amanda e Jd. Santa Izabel.","JARDIM_AMANDA","alto","registro","","nao","baixa","2026-06-19","circulacao_territorial_eventos_publicos","","2026_06_19_tribuna_liberal.csv","","","","","","","","","","","","","",""
"","","","Justiça condena homem por esquema de documentos falsos em Sumaré","3","","nao_identificado","PRESSAO_SOCIAL","capital_humano","indireta","SMIDS_EXT / FRAUDE_DOCUMENTAL","media","","Esquema envolvia documentos médicos, escolares, receituários, prontuários e mais de 50 carimbos; relevante como pressão institucional/regional sobre integridade documental.","","","pressao_social","GOV_FRAUDE_DOCUMENTAL_SUMARE_2026","avaliar","","","","","2026_06_20_tribuna_liberal.csv","2026-06-20","9.780","E01","media","Justiça condena homem por esquema de documentos falsos em Sumaré","TRIBUNA LIBERAL 20-06-26 (1).pdf","normalizado_v10_5","","","","","","",""
"","","","Encontro pede suporte para adultos com TEA em Hortolândia","7","","nao_identificado","GOVERNANCA","capital_humano","direta","CH_PCD_TEA / GOV_MUNICIPAL","baixa","","Evento na Câmara discutiu cuidado integrado, famílias, adolescentes e adultos com TEA; forte conexão com PcD, cuidado, inclusão e validação intersecretarial.","","","resposta","","avaliar","","","","","2026_06_20_tribuna_liberal.csv","2026-06-20","9.780","E02","alta","Encontro pede suporte para adultos com TEA em Hortolândia","TRIBUNA LIBERAL 20-06-26 (1).pdf","normalizado_v10_5","","","","","","",""
"","","","Radar começa a multar no Superviário em Hortolândia","5","","nao_identificado","GOVERNANCA","infraestrutura_urbana","direta","IU_MOBILIDADE_SEGURANCA","baixa","","Medida de segurança viária; útil para monitorar mobilidade, prevenção de acidentes e governança territorial.","","","resposta","","avaliar","","","","","2026_06_20_tribuna_liberal.csv","2026-06-20","9.780","E03","media","Radar começa a multar no Superviário em Hortolândia","TRIBUNA LIBERAL 20-06-26 (1).pdf","normalizado_v10_5","","","","","","",""
"","","","Polícia Civil investiga roubos em várias farmácias de Hortolândia","8","","Remanso Campineiro / nao_identificado","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT / SEGURANCA_PUBLICA","media","","Roubos em unidades Drogasil/Drogal, com possível padrão de repetição; pressiona segurança, comércio local e percepção territorial.","","","pressao_social","CH_ROUBOS_FARMACIAS_HORTO_2026","sim","","","","","2026_06_20_tribuna_liberal.csv","2026-06-20","9.780","E04","media","Polícia Civil investiga roubos em várias farmácias de Hortolândia","TRIBUNA LIBERAL 20-06-26 (1).pdf","normalizado_v10_5","","","","","","",""
"","","","Monte Mor reforça frota e estrutura da Defesa Civil","6","","nao_identificado","CONTEXTO","infraestrutura_urbana","indireta","GOV_MUNICIPAL / DEFESA_CIVIL","baixa","","Benchmark regional de capacidade operacional para prevenção, incêndios, manutenção e obras; sem recorte direto em Hortolândia.","","","contexto_regional","","nao","","","","","2026_06_20_tribuna_liberal.csv","2026-06-20","9.780","E05","baixa","Monte Mor reforça frota e estrutura da Defesa Civil","TRIBUNA LIBERAL 20-06-26 (1).pdf","normalizado_v10_5","","","","","","",""
"","","","Vereador solicita estudos para implantação de UTI Neonatal no Hospital Mário Covas","12","","nao_identificado","GOVERNANCA","capital_humano","direta","GOV_MUNICIPAL / SAUDE_MATERNO_INFANTIL","baixa","","Indicação busca reduzir transferências e ampliar capacidade local de cuidado neonatal; forte aderência a Saúde e primeira infância.","","","proposta","","avaliar","","","","","2026_06_20_tribuna_liberal.csv","2026-06-20","9.780","E06","alta","Vereador solicita estudos para implantação de UTI Neonatal no Hospital Mário Covas","TRIBUNA LIBERAL 20-06-26 (1).pdf","normalizado_v10_5","","","","","","",""
"","","","Prefeitura de Sumaré lança edital de patrocínio para eventos municipais","3","","nao_identificado","CONTEXTO","governanca","indireta","GOV_MUNICIPAL / PARCERIAS_PRIVADAS","baixa","","Chamamento público para captar patrocínios; referência regional de parceria com iniciativa privada e prestação de contas.","","","contexto_regional","","nao","","","","","2026_06_21_tribuna_liberal.csv","2026-06-21","9.781","E01","baixa","Prefeitura de Sumaré lança edital de patrocínio para eventos municipais","TRIBUNA LIBERAL 21-06-26.pdf","normalizado_v10_5","","","","","","",""
"","","","Hortolândia destaca protagonismo tecnológico no Conexidades 2026","6","","nao_identificado","GOVERNANCA","governanca","direta","GOV_MUNICIPAL / INTELIGENCIA_PUBLICA","baixa","","Prefeitura apresenta tecnologia, desenvolvimento econômico, sustentabilidade e qualidade de vida; relevante para moldura institucional do Atlas e disputa conceitual sobre inovação/inteligência pública.","","","contexto_estrategico","","avaliar","","","","","2026_06_21_tribuna_liberal.csv","2026-06-21","9.781","E02","alta","Hortolândia destaca protagonismo tecnológico no Conexidades 2026","TRIBUNA LIBERAL 21-06-26.pdf","normalizado_v10_5","","","","","","",""
"","","","Hortolândia inicia concretagem de academia no Parque Santa Emília","6","","Jardim Santa Emília / Vila Inema / Jardim do Lago","GOVERNANCA","infraestrutura_urbana","direta","IU_03 / EQUIPAMENTO_PUBLICO_LAZER","baixa","","Obra do Parque Socioambiental às margens do Córrego Jacuba; reforça Santa Emília/Jacuba como território de intervenção urbana e ambiental.","","","resposta","","avaliar","","","","","2026_06_21_tribuna_liberal.csv","2026-06-21","9.781","E03","alta","Hortolândia inicia concretagem de academia no Parque Santa Emília","TRIBUNA LIBERAL 21-06-26.pdf","normalizado_v10_5","","","","","","",""
"","","","Leitinho propõe redirecionar R$ 872 mil de emendas impositivas para saúde","5","","nao_identificado","CONTEXTO","capital_humano","indireta","GOV_MUNICIPAL / ORCAMENTO_SAUDE","baixa","","Caso regional de ajuste de emendas para saúde; útil como benchmark de governança orçamentária, sem incidência territorial no Atlas.","","","contexto_regional","","nao","","","","","2026_06_21_tribuna_liberal.csv","2026-06-21","9.781","E04","media","Leitinho propõe redirecionar R$ 872 mil de emendas impositivas para saúde","TRIBUNA LIBERAL 21-06-26.pdf","normalizado_v10_5","","","","","","",""
"","","","Estudo viário prevê novos acessos para reduzir gargalos em Sumaré","8","","nao_identificado","CONTEXTO","infraestrutura_urbana","indireta","IU_MOBILIDADE_URBANA","baixa","","Estudos de engenharia para melhorar fluxo viário; contexto regional de mobilidade sem ligação direta com público vulnerável de Hortolândia.","","","contexto_regional","","nao","","","","","2026_06_21_tribuna_liberal.csv","2026-06-21","9.781","E05","baixa","Estudo viário prevê novos acessos para reduzir gargalos em Sumaré","TRIBUNA LIBERAL 21-06-26.pdf","normalizado_v10_5","","","","","","",""
"","","","Vereadores protocolam CPI da Merenda para investigar gestão Dalben em Sumaré","3","","nao_identificado","PRESSAO_SOCIAL","governanca","indireta","GOV_MUNICIPAL / CONTROLE_PUBLICO","media","","CPI apura licitação, contratos emergenciais, qualidade nutricional e supostas relações imobiliárias; importante benchmark de controle e risco de contratos sociais.","","","pressao_institucional","GOV_CPI_MERENDA_SUMARE_2026","avaliar","","","","","2026_06_23_tribuna_liberal.csv","2026-06-23","9.788","E01","alta","Vereadores protocolam CPI da Merenda para investigar gestão Dalben em Sumaré","TRIBUNA LIBERAL 23-06-26.pdf","normalizado_v10_5","","","","","","",""
"","","","Sumaré faz mutirão de empregos com 40 vagas para Auxiliar de Movimentação","3","","nao_identificado","CONTEXTO","renda_trabalho","indireta","RT_02 / EMPREGO_FORMAL","baixa","","Ação de empregabilidade com participação possível de moradores de Hortolândia; referência para Desenvolvimento Econômico, mas sem recorte Atlas.","","","contexto_regional","","nao","","","","","2026_06_23_tribuna_liberal.csv","2026-06-23","9.788","E02","baixa","Sumaré faz mutirão de empregos com 40 vagas para Auxiliar de Movimentação","TRIBUNA LIBERAL 23-06-26.pdf","normalizado_v10_5","","","","","","",""
"","","","Americana abre 26 empresas por dia em 2026, diz Observatório Econômico","4","","nao_identificado","CONTEXTO","renda_trabalho","indireta","RT_02 / DINAMISMO_ECONOMICO","baixa","","Dado regional de abertura de empresas e uso de observatório econômico; bom benchmark para inteligência econômica municipal.","","","contexto_regional","","nao","","","","","2026_06_23_tribuna_liberal.csv","2026-06-23","9.788","E03","baixa","Americana abre 26 empresas por dia em 2026, diz Observatório Econômico","TRIBUNA LIBERAL 23-06-26.pdf","normalizado_v10_5","","","","","","",""
"","","","Terraplenagem demarca obra do novo Centro de Reabilitação de Hortolândia","6","","Green Park / Vila da Saúde","GOVERNANCA","capital_humano","direta","CH_PCD / SAUDE_REABILITACAO","baixa","","Obra de R$ 7 milhões para CER; integra reabilitação física e intelectual e fortalece o eixo PcD, saúde e cuidado especializado.","","","resposta","","avaliar","","","","","2026_06_23_tribuna_liberal.csv","2026-06-23","9.788","E04","alta","Terraplenagem demarca obra do novo Centro de Reabilitação de Hortolândia","TRIBUNA LIBERAL 23-06-26.pdf","normalizado_v10_5","","","","","","",""
"","","","Mecânico morre esmagado durante manutenção de ônibus no Jardim Amanda I","6","","351 (Jardim Amanda)","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT / ACIDENTE_TRABALHO","alta","","Morte em garagem de coletivos; reforça Jardim Amanda como território recorrente de eventos críticos e pressão social.","","","emergencia","CH_ACIDENTE_TRABALHO_AMANDA_2026","sim","","","","","2026_06_23_tribuna_liberal.csv","2026-06-23","9.788","E05","media","Mecânico morre esmagado durante manutenção de ônibus no Jardim Amanda I","TRIBUNA LIBERAL 23-06-26.pdf","normalizado_v10_5","","","","","","",""
"","","","Obra do Viaduto da Mancini avança e inicia nova etapa em Sumaré","7","","nao_identificado","CONTEXTO","infraestrutura_urbana","indireta","IU_MOBILIDADE_URBANA","baixa","","Intervenção regional de mobilidade; manter como benchmark de obra estruturante, sem aderência direta ao Atlas.","","","contexto_regional","","nao","","","","","2026_06_23_tribuna_liberal.csv","2026-06-23","9.788","E06","baixa","Obra do Viaduto da Mancini avança e inicia nova etapa em Sumaré","TRIBUNA LIBERAL 23-06-26.pdf","normalizado_v10_5","","","","","","",""
"","","","Incêndio em comércio causa apreensão no Centro de Hortolândia","7","","Centro / Jardim das Paineiras","PRESSAO_SOCIAL","infraestrutura_urbana","direta","SMIDS_EXT / RISCO_URBANO","media","","Incêndio em loja de roupas sem feridos; indica pressão urbana, resposta emergencial e necessidade de perícia.","","","emergencia","IU_INCENDIO_COMERCIO_CENTRO_2026","avaliar","","","","","2026_06_23_tribuna_liberal.csv","2026-06-23","9.788","E07","media","Incêndio em comércio causa apreensão no Centro de Hortolândia","TRIBUNA LIBERAL 23-06-26.pdf","normalizado_v10_5","","","","","","",""
"","","","Homem é preso com 111 porções de cocaína no Jardim Amanda","9","","351 (Jardim Amanda)","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT / SEGURANCA_PUBLICA","media","","Ocorrência de tráfico reforça monitoramento do Jardim Amanda como hotspot recorrente em segurança, saúde e vulnerabilidade territorial.","","","pressao_social","CH_DROGAS_AMANDA_2026","sim","","","","","2026_06_23_tribuna_liberal.csv","2026-06-23","9.788","E08","media","Homem é preso com 111 porções de cocaína no Jardim Amanda","TRIBUNA LIBERAL 23-06-26.pdf","normalizado_v10_5","","","","","","",""
"","","","Prefeitura de Sumaré diz que vai colaborar com a CPI da Merenda","3","","nao_identificado","PRESSAO_SOCIAL","governanca","indireta","GOV_MUNICIPAL / CONTROLE_PUBLICO","media","","Continuidade do caso CPI da Merenda; prefeitura promete documentos, transparência e colaboração institucional.","","","resposta_institucional","GOV_CPI_MERENDA_SUMARE_2026","avaliar","","","","","2026_06_24_tribuna_liberal.csv","2026-06-24","9.789","E01","alta","Prefeitura de Sumaré diz que vai colaborar com a CPI da Merenda","TRIBUNA LIBERAL 24-06-26.pdf","normalizado_v10_5","","","","","","",""
